# meteo data from ECHO meteo data at EPFL
# time is timestamp yyyy-mm-dd HH:MM
# T is air temperature in degree Celsius
# rh is relative humidity in %
time,T,rh
2018-03-07 06:15,4.68,91
2018-03-07 06:30,4.63,90
2018-03-07 06:45,4.55,89
2018-03-07 07:00,4.48,89
2018-03-07 07:15,4.31,88
2018-03-07 07:30,4.31,88
2018-03-07 07:45,4.53,87
2018-03-07 08:00,4.82,87
2018-03-07 08:15,5.12,86
2018-03-07 08:30,5.32,86
2018-03-07 08:45,5.61,85
2018-03-07 09:00,5.76,84
2018-03-07 09:15,5.93,83
2018-03-07 09:30,6.09,82
2018-03-07 09:45,6.12,81
2018-03-07 10:00,6.33,80
2018-03-07 10:15,6.84,79
2018-03-07 10:30,7.07,77
2018-03-07 10:45,7.17,76
2018-03-07 11:00,6.42,78
2018-03-07 11:15,6.72,79
2018-03-07 11:30,7.61,76
2018-03-07 11:45,8.52,75
2018-03-07 12:00,10.4,73
2018-03-07 12:15,10.34,71
2018-03-07 12:30,9.46,71
2018-03-07 12:45,9.05,70
2018-03-07 13:00,9.03,66
2018-03-07 13:15,10.9,63
2018-03-07 13:30,11.78,60
2018-03-07 13:45,9.68,62
2018-03-07 14:00,8.61,63
2018-03-07 14:15,10.5,62
2018-03-07 14:30,11.41,58
2018-03-07 14:45,11.85,59
2018-03-07 15:00,10.91,63
2018-03-07 15:15,10.98,61
2018-03-07 15:30,11.83,58
2018-03-07 15:45,9.55,63
2018-03-07 16:00,11.26,60
2018-03-07 16:15,12.09,58
2018-03-07 16:30,11.19,62
2018-03-07 16:45,9.22,70
2018-03-07 17:00,7.55,72
2018-03-07 17:15,7.45,72
2018-03-07 17:30,7.38,72
2018-03-07 17:45,7.18,71
2018-03-07 18:00,7.18,72
2018-03-07 18:15,7.05,73
2018-03-07 18:30,7.06,70
2018-03-07 18:45,6.93,70
2018-03-07 19:00,6.29,77
2018-03-07 19:15,5.71,79
2018-03-07 19:30,5.49,80
2018-03-07 19:45,5.57,80
2018-03-07 20:00,5.35,81
2018-03-07 20:15,5.61,81
2018-03-07 20:30,5.56,82
2018-03-07 20:45,5.67,81
2018-03-07 21:00,5.6,81
2018-03-07 21:15,5.47,81
2018-03-07 21:30,5.5,81
2018-03-07 21:45,5.6,80
2018-03-07 22:00,5.46,80
2018-03-07 22:15,5.68,79
2018-03-07 22:30,5.76,77
2018-03-07 22:45,5.5,78
2018-03-07 23:00,5.58,78
2018-03-07 23:15,5.55,78
2018-03-07 23:30,5.28,77
2018-03-07 23:45,5.41,76
2018-03-08 00:00,5.23,75
2018-03-08 00:15,5.28,75
2018-03-08 00:30,5.03,76
2018-03-08 00:45,4.54,76
2018-03-08 01:00,4.9,76
2018-03-08 01:15,4.74,77
2018-03-08 01:30,3.71,81
2018-03-08 01:45,3.27,86
2018-03-08 02:00,2.78,88
2018-03-08 02:15,3.02,90
2018-03-08 02:30,3.4,91
2018-03-08 02:45,3.72,89
2018-03-08 03:00,3.99,87
2018-03-08 03:15,3.97,87
2018-03-08 03:30,4.09,85
2018-03-08 03:45,4.18,82
2018-03-08 04:00,3.88,83
2018-03-08 04:15,3.82,82
2018-03-08 04:30,4.01,82
2018-03-08 04:45,4.07,83
2018-03-08 05:00,3.71,82
2018-03-08 05:15,3.54,84
2018-03-08 05:30,3.45,87
2018-03-08 05:45,3.61,84
2018-03-08 06:00,2.56,86
2018-03-08 06:15,1.82,89
2018-03-08 06:30,1.35,91
2018-03-08 06:45,1.21,92
2018-03-08 07:00,1,93
2018-03-08 07:15,0.86,94
2018-03-08 07:30,0.79,95
2018-03-08 07:45,0.77,95
2018-03-08 08:00,1.11,96
2018-03-08 08:15,2.3,97
2018-03-08 08:30,3.11,95
2018-03-08 08:45,3.57,93
2018-03-08 09:00,4.97,88
2018-03-08 09:15,6.58,80
2018-03-08 09:30,7.56,76
2018-03-08 09:45,7.51,73
2018-03-08 10:00,8.44,71
2018-03-08 10:15,8.38,71
2018-03-08 10:30,8.86,69
2018-03-08 10:45,8.91,69
2018-03-08 11:00,9.03,69
2018-03-08 11:15,9.44,65
2018-03-08 11:30,9.4,66
2018-03-08 11:45,9.42,65
2018-03-08 12:00,9.97,60
2018-03-08 12:15,10.03,60
2018-03-08 12:30,10.29,57
2018-03-08 12:45,10.5,55
2018-03-08 13:00,9.66,55
2018-03-08 13:15,9.99,55
2018-03-08 13:30,10.58,54
2018-03-08 13:45,10.61,54
2018-03-08 14:00,10.79,55
2018-03-08 14:15,11.25,55
2018-03-08 14:30,11.61,55
2018-03-08 14:45,11.89,54
2018-03-08 15:00,12.29,53
2018-03-08 15:15,12.1,51
2018-03-08 15:30,13.16,54
2018-03-08 15:45,13.03,55
2018-03-08 16:00,12.67,55
2018-03-08 16:15,11.86,56
2018-03-08 16:30,11.53,54
2018-03-08 16:45,10.54,56
2018-03-08 17:00,9.6,57
2018-03-08 17:15,9.9,48
2018-03-08 17:30,9.97,47
2018-03-08 17:45,10.3,48
2018-03-08 18:00,10.05,52
2018-03-08 18:15,8.56,58
2018-03-08 18:30,8.03,59
2018-03-08 18:45,7.74,59
2018-03-08 19:00,7.47,58
2018-03-08 19:15,7.27,58
2018-03-08 19:30,7.26,59
2018-03-08 19:45,7.34,61
2018-03-08 20:00,7.03,64
2018-03-08 20:15,6.94,65
2018-03-08 20:30,7.95,64
2018-03-08 20:45,8.29,63
2018-03-08 21:00,8.34,63
2018-03-08 21:15,8.05,66
2018-03-08 21:30,7.88,65
2018-03-08 21:45,8.17,64
2018-03-08 22:00,7.99,65
2018-03-08 22:15,7.86,64
2018-03-08 22:30,7.66,64
2018-03-08 22:45,7.87,63
2018-03-08 23:00,7.96,62
2018-03-08 23:15,7.76,64
2018-03-08 23:30,7.47,65
2018-03-08 23:45,7.34,65
2018-03-09 00:00,7.12,65
2018-03-09 00:15,7.03,66
2018-03-09 00:30,6.51,74
2018-03-09 00:45,5.58,79
2018-03-09 01:00,4.61,82
2018-03-09 01:15,4.69,83
2018-03-09 01:30,4.02,84
2018-03-09 01:45,3.68,85
2018-03-09 02:00,4.77,82
2018-03-09 02:15,4.83,79
2018-03-09 02:30,4.79,80
2018-03-09 02:45,5.03,74
2018-03-09 03:00,4.98,74
2018-03-09 03:15,4.93,77
2018-03-09 03:30,5.91,71
2018-03-09 03:45,6.38,69
2018-03-09 04:00,6.59,67
2018-03-09 04:15,6.76,60
2018-03-09 04:30,7.03,56
2018-03-09 04:45,7.07,58
2018-03-09 05:00,7.14,57
2018-03-09 05:15,7.13,57
2018-03-09 05:30,7.23,55
2018-03-09 05:45,7.24,55
2018-03-09 06:00,7.16,53
2018-03-09 06:15,7.05,54
2018-03-09 06:30,7.05,49
2018-03-09 06:45,7.13,46
2018-03-09 07:00,7.25,47
2018-03-09 07:15,7.37,47
2018-03-09 07:30,7.5,49
2018-03-09 07:45,7.43,55
2018-03-09 08:00,7.47,57
2018-03-09 08:15,8.01,55
2018-03-09 08:30,8.52,55
2018-03-09 08:45,8.72,56
2018-03-09 09:00,8.55,57
2018-03-09 09:15,8.7,58
2018-03-09 09:30,8.74,59
2018-03-09 09:45,9.81,55
2018-03-09 10:00,10.39,54
2018-03-09 10:15,10.26,56
2018-03-09 10:30,11.52,48
2018-03-09 10:45,11.63,47
2018-03-09 11:00,11.38,47
2018-03-09 11:15,12.69,44
2018-03-09 11:30,12.69,43
2018-03-09 11:45,12.25,43
2018-03-09 12:00,11.99,43
2018-03-09 12:15,12.18,42
2018-03-09 12:30,11.99,43
2018-03-09 12:45,12.11,43
2018-03-09 13:00,11.99,48
2018-03-09 13:15,12.35,45
2018-03-09 13:30,12.8,44
2018-03-09 13:45,13.52,45
2018-03-09 14:00,14.46,44
2018-03-09 14:15,14.21,45
2018-03-09 14:30,14.95,41
2018-03-09 14:45,15.15,41
2018-03-09 15:00,14.16,43
2018-03-09 15:15,13.64,41
2018-03-09 15:30,12.68,42
2018-03-09 15:45,13.63,41
2018-03-09 16:00,14.18,44
2018-03-09 16:15,13.32,44
2018-03-09 16:30,13.37,43
2018-03-09 16:45,13.33,45
2018-03-09 17:00,12.13,45
2018-03-09 17:15,11.58,44
2018-03-09 17:30,10.82,47
2018-03-09 17:45,10.7,44
2018-03-09 18:00,10.71,45
2018-03-09 18:15,10.22,50
2018-03-09 18:30,9.96,49
2018-03-09 18:45,9.71,50
2018-03-09 19:00,9.94,52
2018-03-09 19:15,10.37,53
2018-03-09 19:30,10.82,51
2018-03-09 19:45,11.46,51
2018-03-09 20:00,11.61,53
2018-03-09 20:15,11.25,57
2018-03-09 20:30,10.89,60
2018-03-09 20:45,10.8,59
2018-03-09 21:00,10.75,61
2018-03-09 21:15,10.42,62
2018-03-09 21:30,10.04,64
2018-03-09 21:45,10.28,64
2018-03-09 22:00,10.18,65
2018-03-09 22:15,10.47,64
2018-03-09 22:30,10.39,65
2018-03-09 22:45,10.09,67
2018-03-09 23:00,10.01,67
2018-03-09 23:15,9.9,68
2018-03-09 23:30,9.66,69
2018-03-09 23:45,9.39,69
2018-03-10 00:00,9.66,68
2018-03-10 00:15,9.5,68
2018-03-10 00:30,9.77,66
2018-03-10 00:45,10.13,62
2018-03-10 01:00,9.9,63
2018-03-10 01:15,9.72,63
2018-03-10 01:30,9.7,65
2018-03-10 01:45,9.34,67
2018-03-10 02:00,9.09,69
2018-03-10 02:15,8.66,71
2018-03-10 02:30,7.48,75
2018-03-10 02:45,7.57,74
2018-03-10 03:00,7.53,79
2018-03-10 03:15,7.4,81
2018-03-10 03:30,7.7,82
2018-03-10 03:45,8.37,81
2018-03-10 04:00,8.52,78
2018-03-10 04:15,7.71,82
2018-03-10 04:30,7.72,84
2018-03-10 04:45,7.79,80
2018-03-10 05:00,7.52,85
2018-03-10 05:15,7.41,87
2018-03-10 05:30,7.56,88
2018-03-10 05:45,7.68,85
2018-03-10 06:00,7.59,86
2018-03-10 06:15,7.29,90
2018-03-10 06:30,7.37,91
2018-03-10 06:45,7.5,90
2018-03-10 07:00,7.54,90
2018-03-10 07:15,7.52,91
2018-03-10 07:30,7.47,93
2018-03-10 07:45,7.54,94
2018-03-10 08:00,7.49,94
2018-03-10 08:15,7.51,95
2018-03-10 08:30,7.5,95
2018-03-10 08:45,7.61,96
2018-03-10 09:00,7.73,96
2018-03-10 09:15,8.01,97
2018-03-10 09:30,8.22,97
2018-03-10 09:45,8.29,98
2018-03-10 10:00,8.35,98
2018-03-10 10:15,8.52,98
2018-03-10 10:30,8.6,98
2018-03-10 10:45,8.56,98
2018-03-10 11:00,8.51,98
2018-03-10 11:15,8.45,99
2018-03-10 11:30,8.49,99
2018-03-10 11:45,8.69,99
2018-03-10 12:00,8.62,99
2018-03-10 12:15,8.52,99
2018-03-10 12:30,8.4,98
2018-03-10 12:45,8.35,99
2018-03-10 13:00,8.44,99
2018-03-10 13:15,8.47,99
2018-03-10 13:30,9.06,99
2018-03-10 13:45,9.4,99
2018-03-10 14:00,9.68,98
2018-03-10 14:15,10.09,95
2018-03-10 14:30,10.54,89
2018-03-10 14:45,10.65,85
2018-03-10 15:00,9.85,86
2018-03-10 15:15,10.17,87
2018-03-10 15:30,10.42,86
2018-03-10 15:45,10.44,86
2018-03-10 16:00,11.28,84
2018-03-10 16:15,12.96,81
2018-03-10 16:30,12.78,80
2018-03-10 16:45,12.88,78
2018-03-10 17:00,11.94,77
2018-03-10 17:15,11.7,78
2018-03-10 17:30,11.56,80
2018-03-10 17:45,11.69,82
2018-03-10 18:00,11.55,83
2018-03-10 18:15,11.23,84
2018-03-10 18:30,10.44,86
2018-03-10 18:45,9.75,87
2018-03-10 19:00,9.74,88
2018-03-10 19:15,9.55,90
2018-03-10 19:30,9.65,91
2018-03-10 19:45,9.64,91
2018-03-10 20:00,9.52,90
2018-03-10 20:15,9.1,92
2018-03-10 20:30,8.92,93
2018-03-10 20:45,9.09,93
2018-03-10 21:00,8.89,93
2018-03-10 21:15,8.71,94
2018-03-10 21:30,8.38,95
2018-03-10 21:45,8.21,96
2018-03-10 22:00,7.91,97
2018-03-10 22:15,7.6,98
2018-03-10 22:30,7.58,99
2018-03-10 22:45,7.57,100
2018-03-10 23:00,7.69,100
2018-03-10 23:15,7.69,100
2018-03-10 23:30,7.51,100
2018-03-10 23:45,7.16,100
2018-03-11 00:00,6.91,99
2018-03-11 00:15,6.71,99
2018-03-11 00:30,6.46,99
2018-03-11 00:45,6.19,99
2018-03-11 01:00,5.78,98
2018-03-11 01:15,5.39,98
2018-03-11 01:30,5.64,97
2018-03-11 01:45,6.03,96
2018-03-11 02:00,6.07,96
2018-03-11 02:15,6,97
2018-03-11 02:30,5.86,97
2018-03-11 02:45,5.74,96
2018-03-11 03:00,5.79,95
2018-03-11 03:15,6.1,94
2018-03-11 03:30,6.27,95
2018-03-11 03:45,6.23,95
2018-03-11 04:00,6.11,95
2018-03-11 04:15,6.09,94
2018-03-11 04:30,6.17,95
2018-03-11 04:45,6.17,95
2018-03-11 05:00,6.07,95
2018-03-11 05:15,6.09,96
2018-03-11 05:30,6.1,96
2018-03-11 05:45,6.15,96
2018-03-11 06:00,6.16,96
2018-03-11 06:15,6.34,96
2018-03-11 06:30,6.3,96
2018-03-11 06:45,6.27,97
2018-03-11 07:00,6.15,97
2018-03-11 07:15,6.01,98
2018-03-11 07:30,6.13,98
2018-03-11 07:45,6.44,99
2018-03-11 08:00,6.37,99
2018-03-11 08:15,6.68,99
2018-03-11 08:30,6.8,99
2018-03-11 08:45,6.97,99
2018-03-11 09:00,6.96,99
2018-03-11 09:15,7.09,99
2018-03-11 09:30,6.96,99
2018-03-11 09:45,6.91,99
2018-03-11 10:00,7.07,99
2018-03-11 10:15,7.34,98
2018-03-11 10:30,7.68,97
2018-03-11 10:45,7.93,96
2018-03-11 11:00,8.16,95
2018-03-11 11:15,8.33,94
2018-03-11 11:30,7.91,94
2018-03-11 11:45,7.9,94
2018-03-11 12:00,7.91,95
2018-03-11 12:15,8.28,95
2018-03-11 12:30,8.34,96
2018-03-11 12:45,8.2,96
2018-03-11 13:00,8.06,96
2018-03-11 13:15,7.97,96
2018-03-11 13:30,8.04,97
2018-03-11 13:45,8.03,97
2018-03-11 14:00,8.12,97
2018-03-11 14:15,8.27,97
2018-03-11 14:30,8.46,98
2018-03-11 14:45,8.81,99
2018-03-11 15:00,8.43,99
2018-03-11 15:15,8.17,99
2018-03-11 15:30,8.45,99
2018-03-11 15:45,8.29,99
2018-03-11 16:00,7.94,99
2018-03-11 16:15,7.98,100
2018-03-11 16:30,8.17,100
2018-03-11 16:45,8.4,100
2018-03-11 17:00,8.53,99
2018-03-11 17:15,8.45,98
2018-03-11 17:30,8.38,97
2018-03-11 17:45,8.25,97
2018-03-11 18:00,8.15,96
2018-03-11 18:15,8.03,95
2018-03-11 18:30,8.01,96
2018-03-11 18:45,7.77,96
2018-03-11 19:00,7.52,96
2018-03-11 19:15,7.38,97
2018-03-11 19:30,7.32,97
2018-03-11 19:45,7.16,97
2018-03-11 20:00,6.92,97
2018-03-11 20:15,6.58,98
2018-03-11 20:30,6.44,98
2018-03-11 20:45,6.26,98
2018-03-11 21:00,5.97,98
2018-03-11 21:15,5.84,98
2018-03-11 21:30,5.76,99
2018-03-11 21:45,5.55,99
2018-03-11 22:00,5.73,99
2018-03-11 22:15,5.7,99
2018-03-11 22:30,5.79,99
2018-03-11 22:45,5.97,100
2018-03-11 23:00,6.06,100
2018-03-11 23:15,6.16,100
2018-03-11 23:30,6.28,100
2018-03-11 23:45,6.22,100
2018-03-12 00:00,6.49,100
2018-03-12 00:15,6.69,100
2018-03-12 00:30,6.77,100
2018-03-12 00:45,6.8,100
2018-03-12 01:00,6.83,100
2018-03-12 01:15,6.71,100
2018-03-12 01:30,6.69,100
2018-03-12 01:45,6.72,100
2018-03-12 02:00,6.72,100
2018-03-12 02:15,6.7,100
2018-03-12 02:30,6.75,100
2018-03-12 02:45,6.76,100
2018-03-12 03:00,6.8,100
2018-03-12 03:15,6.83,100
2018-03-12 03:30,6.83,100
2018-03-12 03:45,6.82,100
2018-03-12 04:00,6.83,100
2018-03-12 04:15,6.86,100
2018-03-12 04:30,6.79,100
2018-03-12 04:45,6.71,100
2018-03-12 05:00,6.68,100
2018-03-12 05:15,6.7,100
2018-03-12 05:30,6.69,100
2018-03-12 05:45,6.64,100
2018-03-12 06:00,6.64,100
2018-03-12 06:15,6.64,100
2018-03-12 06:30,6.64,100
2018-03-12 06:45,6.6,100
2018-03-12 07:00,6.57,100
2018-03-12 07:15,6.63,100
2018-03-12 07:30,6.67,100
2018-03-12 07:45,6.77,100
2018-03-12 08:00,6.98,100
2018-03-12 08:15,7.1,100
2018-03-12 08:30,7.14,100
2018-03-12 08:45,7.43,100
2018-03-12 09:00,7.83,100
2018-03-12 09:15,8.41,100
2018-03-12 09:30,8.93,100
2018-03-12 09:45,8.69,100
2018-03-12 10:00,8.95,98
2018-03-12 10:15,9.75,95
2018-03-12 10:30,9.64,93
2018-03-12 10:45,9.4,91
2018-03-12 11:00,8.96,91
2018-03-12 11:15,10.29,90
2018-03-12 11:30,11.6,86
2018-03-12 11:45,12.08,84
2018-03-12 12:00,12.08,79
2018-03-12 12:15,9.35,85
2018-03-12 12:30,9.26,85
2018-03-12 12:45,10.42,83
2018-03-12 13:00,11.63,79
2018-03-12 13:15,10.7,78
2018-03-12 13:30,10.78,78
2018-03-12 13:45,11.39,74
2018-03-12 14:00,10.68,76
2018-03-12 14:15,10.18,76
2018-03-12 14:30,10.58,74
2018-03-12 14:45,11.03,74
2018-03-12 15:00,10.32,73
2018-03-12 15:15,8.9,80
2018-03-12 15:30,8.22,86
2018-03-12 15:45,8.13,88
2018-03-12 16:00,8.36,88
2018-03-12 16:15,9.45,85
2018-03-12 16:30,9.73,80
2018-03-12 16:45,9.8,77
2018-03-12 17:00,9.71,75
2018-03-12 17:15,9.77,74
2018-03-12 17:30,9.77,74
2018-03-12 17:45,9.05,76
2018-03-12 18:00,9.28,76
2018-03-12 18:15,9.53,75
2018-03-12 18:30,9.56,74
2018-03-12 18:45,8.85,74
2018-03-12 19:00,9.1,73
2018-03-12 19:15,7.96,79
2018-03-12 19:30,7.47,87
2018-03-12 19:45,7.44,88
2018-03-12 20:00,7.45,89
2018-03-12 20:15,7.23,92
2018-03-12 20:30,6.74,92
2018-03-12 20:45,6.95,93
2018-03-12 21:00,6.95,92
2018-03-12 21:15,6.9,89
2018-03-12 21:30,6.88,88
2018-03-12 21:45,6.9,88
2018-03-12 22:00,6.89,86
2018-03-12 22:15,6.66,84
2018-03-12 22:30,6.41,86
2018-03-12 22:45,6.52,88
2018-03-12 23:00,6.97,86
2018-03-12 23:15,7.15,83
2018-03-12 23:30,7.22,82
2018-03-12 23:45,7.29,81
2018-03-13 00:00,7.36,80
2018-03-13 00:15,7.42,79
2018-03-13 00:30,7.04,76
2018-03-13 00:45,7.27,78
2018-03-13 01:00,7.09,77
2018-03-13 01:15,6.83,74
2018-03-13 01:30,7.31,74
2018-03-13 01:45,7.17,77
2018-03-13 02:00,7.1,76
2018-03-13 02:15,7.26,75
2018-03-13 02:30,7.33,75
2018-03-13 02:45,7.16,78
2018-03-13 03:00,7.02,77
2018-03-13 03:15,7.26,72
2018-03-13 03:30,7.12,71
2018-03-13 03:45,6.95,69
2018-03-13 04:00,7.14,70
2018-03-13 04:15,7.33,69
2018-03-13 04:30,7.08,72
2018-03-13 04:45,6.79,73
2018-03-13 05:00,6.72,74
2018-03-13 05:15,6.44,75
2018-03-13 05:30,5.66,78
2018-03-13 05:45,5.74,79
2018-03-13 06:00,6.15,78
2018-03-13 06:15,5.9,79
2018-03-13 06:30,5.59,80
2018-03-13 06:45,5.72,79
2018-03-13 07:00,5.73,78
2018-03-13 07:15,6.01,79
2018-03-13 07:30,6.1,79
2018-03-13 07:45,5.95,80
2018-03-13 08:00,5.6,82
2018-03-13 08:15,5.63,84
2018-03-13 08:30,5.88,84
2018-03-13 08:45,6.25,82
2018-03-13 09:00,6.77,80
2018-03-13 09:15,6.33,80
2018-03-13 09:30,5.8,82
2018-03-13 09:45,5.65,84
2018-03-13 10:00,5.79,86
2018-03-13 10:15,5.88,84
2018-03-13 10:30,6.22,83
2018-03-13 10:45,6.48,83
2018-03-13 11:00,6.57,85
2018-03-13 11:15,6.22,86
2018-03-13 11:30,6.09,86
2018-03-13 11:45,6.15,85
2018-03-13 12:00,6.31,84
2018-03-13 12:15,6.8,82
2018-03-13 12:30,7.48,81
2018-03-13 12:45,7.83,79
2018-03-13 13:00,8.18,76
2018-03-13 13:15,8.56,73
2018-03-13 13:30,7.85,76
2018-03-13 13:45,7.26,77
2018-03-13 14:00,6.73,81
2018-03-13 14:15,7.43,81
2018-03-13 14:30,7.94,77
2018-03-13 14:45,8.09,73
2018-03-13 15:00,8.1,74
2018-03-13 15:15,8.58,72
2018-03-13 15:30,8.8,70
2018-03-13 15:45,8.61,69
2018-03-13 16:00,8.43,71
2018-03-13 16:15,8.08,74
2018-03-13 16:30,7.96,75
2018-03-13 16:45,7.91,75
2018-03-13 17:00,7.81,76
2018-03-13 17:15,7.81,77
2018-03-13 17:30,7.89,75
2018-03-13 17:45,7.8,76
2018-03-13 18:00,7.85,77
2018-03-13 18:15,7.71,78
2018-03-13 18:30,7.59,78
2018-03-13 18:45,7.42,79
2018-03-13 19:00,7.31,80
2018-03-13 19:15,7.35,79
2018-03-13 19:30,7.35,79
2018-03-13 19:45,7.25,80
2018-03-13 20:00,7.24,81
2018-03-13 20:15,7.15,81
2018-03-13 20:30,7.11,82
2018-03-13 20:45,7.07,82
2018-03-13 21:00,6.96,83
2018-03-13 21:15,7.09,83
2018-03-13 21:30,7.06,83
2018-03-13 21:45,7,83
2018-03-13 22:00,7,82
2018-03-13 22:15,6.73,83
2018-03-13 22:30,6.55,83
2018-03-13 22:45,6.68,84
2018-03-13 23:00,6.78,84
2018-03-13 23:15,6.78,84
2018-03-13 23:30,6.85,84
2018-03-13 23:45,6.76,84
2018-03-14 00:00,6.62,86
2018-03-14 00:15,6.26,87
2018-03-14 00:30,5.84,88
2018-03-14 00:45,5.61,90
2018-03-14 01:00,5.11,91
2018-03-14 01:15,4.79,92
2018-03-14 01:30,4.66,93
2018-03-14 01:45,4.42,94
2018-03-14 02:00,4.4,94
2018-03-14 02:15,4.47,95
2018-03-14 02:30,4.43,95
2018-03-14 02:45,4.53,96
2018-03-14 03:00,4.32,96
2018-03-14 03:15,4.11,97
2018-03-14 03:30,3.73,97
2018-03-14 03:45,3.25,97
2018-03-14 04:00,3,97
2018-03-14 04:15,2.85,97
2018-03-14 04:30,2.72,97
2018-03-14 04:45,2.28,97
2018-03-14 05:00,2.16,98
2018-03-14 05:15,2.2,98
2018-03-14 05:30,2.13,98
2018-03-14 05:45,2.14,98
2018-03-14 06:00,1.92,98
2018-03-14 06:15,2.02,99
2018-03-14 06:30,1.95,99
2018-03-14 06:45,1.64,99
2018-03-14 07:00,1.38,99
2018-03-14 07:15,1.46,99
2018-03-14 07:30,1.62,99
2018-03-14 07:45,2,99
2018-03-14 08:00,2.27,99
2018-03-14 08:15,2.92,99
2018-03-14 08:30,3.38,99
2018-03-14 08:45,4.28,98
2018-03-14 09:00,6.3,96
2018-03-14 09:15,7.87,79
2018-03-14 09:30,8.67,74
2018-03-14 09:45,8.12,80
2018-03-14 10:00,9.61,77
2018-03-14 10:15,8.88,77
2018-03-14 10:30,9.02,78
2018-03-14 10:45,8.53,77
2018-03-14 11:00,8.45,77
2018-03-14 11:15,8.92,76
2018-03-14 11:30,9.99,74
2018-03-14 11:45,10.59,72
2018-03-14 12:00,12.04,69
2018-03-14 12:15,12.74,67
2018-03-14 12:30,12.41,69
2018-03-14 12:45,12.56,69
2018-03-14 13:00,12.8,67
2018-03-14 13:15,13.53,66
2018-03-14 13:30,12.81,68
2018-03-14 13:45,12.02,70
2018-03-14 14:00,12.55,69
2018-03-14 14:15,13.1,68
2018-03-14 14:30,13.12,68
2018-03-14 14:45,13.55,66
2018-03-14 15:00,13.13,67
2018-03-14 15:15,13.54,66
2018-03-14 15:30,14.22,64
2018-03-14 15:45,14.45,62
2018-03-14 16:00,13.69,65
2018-03-14 16:15,12.6,69
2018-03-14 16:30,12.48,69
2018-03-14 16:45,12.17,65
2018-03-14 17:00,10.15,63
2018-03-14 17:15,9.37,62
2018-03-14 17:30,8.96,64
2018-03-14 17:45,8.59,67
2018-03-14 18:00,8.67,69
2018-03-14 18:15,8.56,70
2018-03-14 18:30,7.77,70
2018-03-14 18:45,7.33,70
2018-03-14 19:00,6.98,71
2018-03-14 19:15,6.44,74
2018-03-14 19:30,5.82,77
2018-03-14 19:45,5.72,78
2018-03-14 20:00,5.43,79
2018-03-14 20:15,6.15,79
2018-03-14 20:30,6.65,77
2018-03-14 20:45,6.34,77
2018-03-14 21:00,6.32,77
2018-03-14 21:15,6.29,77
2018-03-14 21:30,5.73,78
2018-03-14 21:45,5.19,81
2018-03-14 22:00,4.84,83
2018-03-14 22:15,4.66,84
2018-03-14 22:30,4.41,84
2018-03-14 22:45,4.24,85
2018-03-14 23:00,4.24,86
2018-03-14 23:15,4.25,86
2018-03-14 23:30,4.13,86
2018-03-14 23:45,4.02,86
2018-03-15 00:00,3.85,86
2018-03-15 00:15,3.53,87
2018-03-15 00:30,3.53,87
2018-03-15 00:45,3.39,88
2018-03-15 01:00,3.41,89
2018-03-15 01:15,3.44,89
2018-03-15 01:30,3.44,89
2018-03-15 01:45,3.09,89
2018-03-15 02:00,3.01,89
2018-03-15 02:15,2.96,90
2018-03-15 02:30,3.03,90
2018-03-15 02:45,2.92,90
2018-03-15 03:00,2.82,90
2018-03-15 03:15,3.24,90
2018-03-15 03:30,3.81,89
2018-03-15 03:45,4,87
2018-03-15 04:00,4.11,86
2018-03-15 04:15,4.12,86
2018-03-15 04:30,3.9,86
2018-03-15 04:45,4.11,86
2018-03-15 05:00,4.61,84
2018-03-15 05:15,4.98,83
2018-03-15 05:30,4.96,83
2018-03-15 05:45,5.03,83
2018-03-15 06:00,5.14,82
2018-03-15 06:15,5.18,82
2018-03-15 06:30,5.29,82
2018-03-15 06:45,5.34,82
2018-03-15 07:00,5.45,82
2018-03-15 07:15,5.53,81
2018-03-15 07:30,5.64,81
2018-03-15 07:45,5.75,80
2018-03-15 08:00,5.82,80
2018-03-15 08:15,5.83,80
2018-03-15 08:30,5.87,80
2018-03-15 08:45,5.98,79
2018-03-15 09:00,6.27,79
2018-03-15 09:15,6.69,76
2018-03-15 09:30,6.98,74
2018-03-15 09:45,6.98,72
2018-03-15 10:00,6.69,74
2018-03-15 10:15,6.39,76
2018-03-15 10:30,6.37,78
2018-03-15 10:45,6.76,78
2018-03-15 11:00,6.93,78
2018-03-15 11:15,6.98,78
2018-03-15 11:30,7.13,78
2018-03-15 11:45,6.71,78
2018-03-15 12:00,6.29,79
2018-03-15 12:15,6.73,79
2018-03-15 12:30,7.78,75
2018-03-15 12:45,8.11,76
2018-03-15 13:00,7.37,82
2018-03-15 13:15,6.82,86
2018-03-15 13:30,6.57,87
2018-03-15 13:45,6.58,89
2018-03-15 14:00,6.6,91
2018-03-15 14:15,6.52,92
2018-03-15 14:30,6.64,93
2018-03-15 14:45,6.74,94
2018-03-15 15:00,6.93,95
2018-03-15 15:15,7.17,95
2018-03-15 15:30,7.17,95
2018-03-15 15:45,6.94,95
2018-03-15 16:00,6.72,94
2018-03-15 16:15,6.61,93
2018-03-15 16:30,6.57,93
2018-03-15 16:45,6.36,92
2018-03-15 17:00,6.22,90
2018-03-15 17:15,6.14,90
2018-03-15 17:30,6.15,91
2018-03-15 17:45,6.14,91
2018-03-15 18:00,6.14,92
2018-03-15 18:15,6.08,92
2018-03-15 18:30,6.03,92
2018-03-15 18:45,5.94,92
